created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 23 11:40:16 +0000 2023;1738524924334207376;"@kikysaputrii Sebenarnya ini hal lumrah, ketika debat capres pertama yang prabowo di rujak habis habisan sama anies dan ganjar. Buzzer 02 pada rame ngejelekin kok. Apalagi di tiktok beuh kocak, bagian prabowo jawab salahkan angin auto jedag jeduh 1000 episode 🥴";0;0;0;0;in;1107497473600188416;1738486068742426882;alohadoggg;https://twitter.com/alohadoggg/status/1738524924334207376
Sat Dec 23 10:56:51 +0000 2023;1738513995634799060;""Debat capres pertama meyakinkan kami bahwa Anies emosinya stabil dan matang &amp  layak untuk memimpin negara ini."  Pendukung Ganjar di Lampung Ubah Haluan Dukung Amin https://t.co/lqw1J9QXBf  #GibranTiruCaraLicikBabenya  #GibranTiruCaraLicikBabenya";0;0;3;7;in;1373967328979787779;1738513995634799060;bianca01403;https://twitter.com/bianca01403/status/1738513995634799060
Sat Dec 23 10:54:51 +0000 2023;1738513491903083002;"UAH Komentari Debat Capres Pertama di KPU | Ustadz Adi Hidayat https://t.co/oIpvKJmbVJ via @YouTube";0;0;0;0;in;1561539252030095360;1738513491903083002;CeramahK;https://twitter.com/CeramahK/status/1738513491903083002
Sat Dec 23 10:51:54 +0000 2023;1738512752933822905;"@zarryhendrik Cak imin emang ga all out.. statement pertamanya aja "harusnya saya yang tampil di debat pertama"..  Jurus cak imin bakal keluar kalau dia yg capres..";0;0;0;0;in;1714570480647368704;1738505183280386120;reviadi23;https://twitter.com/reviadi23/status/1738512752933822905
Sat Dec 23 10:50:30 +0000 2023;1738512399303610445;"@kikysaputrii Sama aja sih. Apalagi pas debat capres pertama, itu yg dulu2 terus diungkit aja 😅😅";0;0;0;0;in;177548530;1738486068742426882;piki_ajah;https://twitter.com/piki_ajah/status/1738512399303610445
Sat Dec 23 10:27:46 +0000 2023;1738506676163211351;"@yusuf_dumdum Gibran sdh pake 3 mic Mahfud baru 2 mic (mungkin cm 1)  Knp Gibran sjk detik pertama sdh pake 3 mic Apa semua mic yg dipake Gibran berfungsi sbg mic  Pdhl wkt debat capres cm 1 mic headset";0;0;0;1;in;1583798302692503558;1738481894101225969;midhangste;https://twitter.com/midhangste/status/1738506676163211351
Sat Dec 23 10:02:26 +0000 2023;1738500302326915505;"@PartaiSocmed Munculnya istilah Wa Angin akibat dari debat capres yang pertama ini membuat Saya khawatir memang benar adanya tingkat intelegensi masyarakat Indonesia dengan IQ 78 yang kurang bisa memahami penjelasan yang panjang apalagi penjelasan yang menggunakan perumpamaan seperti pak Anies";0;1;0;0;in;1548020792877023232;1738475252471284179;AkbarUsri;https://twitter.com/AkbarUsri/status/1738500302326915505
Sat Dec 23 09:50:33 +0000 2023;1738497313721692315;"Kalo yang pertama kemaren mah bukan debat Capres bro, tapi debatin Prabowo.";0;0;0;0;in;1520732080233381889;1738497313721692315;amikusadaras;https://twitter.com/amikusadaras/status/1738497313721692315
Sat Dec 23 09:10:18 +0000 2023;1738487183504519372;"Acara debat capres/cawapres bahkan perkenalan pertama kepada publik yang belum mengenal bagaimana sosok tsb.  #Pemilu2024AmanDamai";0;0;0;0;in;908558973556580352;1738487183504519372;knownjohan;https://twitter.com/knownjohan/status/1738487183504519372
Sat Dec 23 09:05:11 +0000 2023;1738485896419348865;"@idextratime tp di debat capres pertama yg temanya hukum dan pemberantasan korupsi, pak prabowo defend karena cawapresnya gibran yg merupakan anak presiden jokowi, juga proses pencalonan jd cawapresnya yg kontroversi, kalo pasangan pak prabowo bukan gibran mungkin waktu debat gak akan defen";0;0;0;1;in;97237680;1738205414897201624;glenn_nunu;https://twitter.com/glenn_nunu/status/1738485896419348865
Sat Dec 23 08:43:31 +0000 2023;1738480440615530505;"@bungdree @BosPurwa @cakimiNOW Maksud dia itu tampil pertama diantara yg bertiga cowekk, kan no urut dia 1, bkn di debat capres nya lol";0;0;0;0;in;3269962621;1738436458321776660;BijjeZainalSkb;https://twitter.com/BijjeZainalSkb/status/1738480440615530505
Sat Dec 23 08:38:01 +0000 2023;1738479058139410711;"Ini screen capt IG story Alam Ganjar pas debat capres pertama. https://t.co/y7Tfl5qLhs";1;1;2;5;in;1334397172876382208;1738479058139410711;aganharahap;https://twitter.com/aganharahap/status/1738479058139410711
Sat Dec 23 08:29:06 +0000 2023;1738476812974608607;"@ekowboy2 akui saja bahwa cak imin kurang menguasai debat,waktu pembukaan aja beliau ngomong harusnya beliau yang berada pada posisi debat pertama ngebet banget jadi capres wkwkwkw";0;0;0;2;in;1435754308843163654;1738425669015699472;Toxicle01;https://twitter.com/Toxicle01/status/1738476812974608607
Sat Dec 23 08:18:12 +0000 2023;1738474069056798989;"pada sentimen negatof ngehujat gibran,   mereka lupa atau ga sadar debat capres pertama kemarin ganjar literally baca kertas pertanyaan di podium wkwkw";0;0;0;0;in;194566600;1738474069056798989;F_Kristiant;https://twitter.com/F_Kristiant/status/1738474069056798989
Sat Dec 23 07:58:02 +0000 2023;1738468994997428417;"Gw terheran2 sama cak imin ketika opening visi-misi dia malah bilang  seharusnya saya yg ikut debat pertama (debat capres), tapi yasudah blablabla..  Like wtf bruh?????";0;0;0;0;in;200057875;1738468994997428417;dioxx__;https://twitter.com/dioxx__/status/1738468994997428417
Sat Dec 23 07:57:42 +0000 2023;1738468912285773909;"Debat capres &amp  cawapres sesi pertama sudah selesai, namun debat pendukung capres - cawapres masih tetap berlanjut. Namun bagi penikmat rokok, bisa duduk bersama, berhaha-hihi bersama tanpa perdebatan pilihan rokoknya. 😁 https://t.co/Loulgxf7mM";0;0;0;0;in;1137945869716676610;1738468912285773909;Nasikin_MA;https://twitter.com/Nasikin_MA/status/1738468912285773909
Sat Dec 23 07:49:55 +0000 2023;1738466953709449218;"@henrysubiakto Pertama dlm sejarah debat level capres cawapres dua orgtua dg predikat hebat dikalahkan oleh satu org anak muda tanpa embel2 gelar akademik dan lain sbgnya!";0;0;0;0;in;1412068768587522050;1738463880857477466;AFRIZAL28025338;https://twitter.com/AFRIZAL28025338/status/1738466953709449218
Sat Dec 23 07:40:06 +0000 2023;1738464484421943645;"Nextnya debat capres. Isu keamanan, geopolitik dan hubungan internasional. Isu yg hrsnya dikuasai bgt prabowo bisa jadi 2 mata pisau. Prabowo bisa revenge debat pertama dan ngeamplifikasi "kemenangan" gibran atau malah bakal ditelanjangi track recordnya di kemhan.";0;1;0;0;in;1892388128;1738462595101925442;BambangGuritno7;https://twitter.com/BambangGuritno7/status/1738464484421943645
Sat Dec 23 07:29:59 +0000 2023;1738461937414087039;"Udah lah gausah pada sok jadi pakar politik, kalian itu para pendukung capres cawapres, jadi argumentasi nya gak bakal bisa objektif, udah pasti subjektif, sama aja kaya pendukung 02 di debat pertama, Prabowo babak belur lawan Anies, tapi argumentasi Anies yang dipermasalahkan 😂";0;1;0;0;in;1151742344116314112;1738461937414087039;marveel46;https://twitter.com/marveel46/status/1738461937414087039
Sat Dec 23 05:48:26 +0000 2023;1738436383193383152;"Di debat pertama capres dan debat kedua cawapres Pembangunan IKN masih saja menjadi perdebatan Apakah IKN sekala prioritas kebutuhan untuk negeri ? Atau skala keinginan atau bahkan kepentingan..?";0;0;0;0;in;933346706216779777;1738436383193383152;wandi_atjeh;https://twitter.com/wandi_atjeh/status/1738436383193383152
Sat Dec 23 05:39:15 +0000 2023;1738434071683088849;"Debat Cawapres semalam berjalan baik, tapi tidak seasik Debat Capres pertama.";2;11;19;194;in;1083640205318311938;1738434071683088849;namasayamelki;https://twitter.com/namasayamelki/status/1738434071683088849
Sat Dec 23 05:37:27 +0000 2023;1738433617255407831;"@dehery13 @NathPribady "seharusnya saya yg ngomong di debat pertama"  Masih ngebet jadi capres pulak si Imin, gak tau malu emang tu orang";1;2;1;9;in;1640756999150501888;1738430242510061662;jiajak378272;https://twitter.com/jiajak378272/status/1738433617255407831
Sat Dec 23 05:25:25 +0000 2023;1738430589806792728;"Ya sama aja kaya debat pertama capres, sama aja ga adu gagasan malah saling serang, wkwkwk";0;0;0;0;in;1551133078017302529;1738430589806792728;sobatsebat16;https://twitter.com/sobatsebat16/status/1738430589806792728
Sat Dec 23 05:24:13 +0000 2023;1738430287670059325;"Hasil debat cawapres semalam, hhmm menarik, meskipun tak semenarik debat capres pertama 😁";0;0;0;0;in;1141284048674799616;1738430287670059325;imdadrchmn;https://twitter.com/imdadrchmn/status/1738430287670059325
Sat Dec 23 05:19:48 +0000 2023;1738429176674394127;"baru nonton debat capres setelah debat cawapres. sekarang bingung kok bisa masih ada yang mempertimbangkan el gemoy setelah nonton debat pertama???????";0;0;0;0;in;1172852875430522882;1738429176674394127;iwillbeafire;https://twitter.com/iwillbeafire/status/1738429176674394127
Sat Dec 23 04:55:38 +0000 2023;1738423094040199482;"@cakimiNOW Seenggaknya ente tau gus kenapa ente ga layak debat pertama alias pas debat capres, wong debat cawapres lawah bocah aja ente kena jebak berkali kali. Jd tolong sadar diri dan kurangin diksi "seharusnya saya capres" Tolong jgn jd beban pak @aniesbaswedan 👍";0;0;0;0;in;1304055407342567425;1738187378303680794;PenggunaBaru89;https://twitter.com/PenggunaBaru89/status/1738423094040199482
Sat Dec 23 04:53:31 +0000 2023;1738422562408075501;"Sejak awal, konsep KPU memang aneh. Harusnya moderator atau apalah, harus jd penengah yg adil. Ini debat capres/cawapres, bukan acara kuis di televisi. Sdh byk kritikan atas debat pertama, tp ttp diulang lg formatnya. Bahlul memang.";7;15;75;275;in;153608362;1738422562408075501;Puthutea;https://twitter.com/Puthutea/status/1738422562408075501
Sat Dec 23 04:44:30 +0000 2023;1738420290668143018;"Aku memuji Anies di debat Capres dan memuji Ganjar soal KKR untuk penyelesaian HAM, dan mengatakan Prabowo buruk dalam penguasaan materi di debat saat itu, walau ku bukan akun netral dan gak mau dipandang netral, aku terang"an dukung 02 untuk putaran pertama ini.";0;0;0;0;in;1296736516161454080;1738418924633674214;GubernurG5;https://twitter.com/GubernurG5/status/1738420290668143018
Sat Dec 23 04:39:07 +0000 2023;1738418937241690382;"Pasca Debat Pertama capres 02 digembur Habis2an Tapi Hasilnya  Tetap Unggul dan Prabowo paling banyak mendapatkan Sentimen positif  Dari Hasil #DebatCawapres tadi malam semakin meyakinkan Prabowo Gibran Menang Satu Putaran";0;13;25;73;in;1251824880967774208;1738418937241690382;Heraloebss;https://twitter.com/Heraloebss/status/1738418937241690382
Sat Dec 23 04:13:03 +0000 2023;1738412375051837781;"Niat awal adlh golput tapi setelah melihat debat pertama capres dan cawapres saya memutuskan akan menggunakan hak pilih. Mana orgil aja dikatakan boleh milih, bjirlah";0;0;0;0;in;1333928791;1738412375051837781;keyyupi;https://twitter.com/keyyupi/status/1738412375051837781
Sat Dec 23 03:56:46 +0000 2023;1738408278059807122;"Debat Capres Dan Cawapres Pertama Sudah Kita Saksikan Bersama-sama. Skrg Saya Akan Coba Polling Calon pemimpin 2024 Pilihan Netizen ( 1x24 Jam ).  Silahkan Retweet 🔄 &amp  Like ♥️ Bebas. Tentukan Saja Pilhannya.  Pendukung : Anies-Muhaimin Prabowo-Gibran Ganjar-Mahfud   Monggo...📢";6;31;507;446;in;1476222115158183937;1738408278059807122;putrisakera;https://twitter.com/putrisakera/status/1738408278059807122
Sat Dec 23 03:47:31 +0000 2023;1738405951231955289;"Bukan pengamat politik, juga bukan lulusan politik. Menurutku dibanding debat capres yg pertama, semalem itu lebih menarik perhatianku. Cawapres yg biasanya sbg pendamping, kini mulai menunjukkan powernya juga setelah sekian lama di masa bung hatta mendampingi bung karno";0;0;0;0;in;272271009;1738405951231955289;yosidasurpreas;https://twitter.com/yosidasurpreas/status/1738405951231955289
Sat Dec 23 03:36:42 +0000 2023;1738403229330026697;"@ChandrawatiRose @kompascom Capres dan cawapresnya mudah tersinggung  Pada debat presiden pertama prabowo ditanya calon presiden lain bilang "ini pertanyaan tendensius" pdhl calon presiden lain dity ya dijwb aja.  Debat cawapres Gribran lebih parah bilang TENDENSIUS DAN NYINYIR  bahaya bgi demokrasi kdpan";0;0;0;0;in;1654640788738048000;1738208963391594629;OknumKorba94858;https://twitter.com/OknumKorba94858/status/1738403229330026697
Sat Dec 23 03:32:22 +0000 2023;1738402138295042502;"Menjengkelkan bagi mayoritas user twitter Indo karena dia pengalaman walikota 2 tahun penampilannya lebih baik dari ketua umum partai + bisa mengimbangi dan bahkan attack professor beberapa kali + won stage domination too yang akhirnya bikin debat capres pertama ga spesial😅😅";0;0;0;0;in;1709509351755685888;1738402138295042502;imamasihsabar;https://twitter.com/imamasihsabar/status/1738402138295042502
Sat Dec 23 03:31:59 +0000 2023;1738402043684069772;"Ini maksudnya ngomongin diri sendiri pas debat capres pertama ya? Wkwkwkwk";0;0;0;0;in;1551133078017302529;1738402043684069772;sobatsebat16;https://twitter.com/sobatsebat16/status/1738402043684069772
Sat Dec 23 03:10:59 +0000 2023;1738396758760460351;"Debat pertama cawapres pemilu 2024 telah digelar pada malam ini, Jumat (22/12/2023). Sayangnya, tidak ada pertanyaan khusus pajak yang muncul dari panelis.  #debat #pemilu #pemilu2024 #capres #debatcapres #debatcawapres #cawapres #pajak #pakpol https://t.co/WEBVx5xmUN";0;0;0;0;in;743982727095947265;1738396758760460351;DDTCNews;https://twitter.com/DDTCNews/status/1738396758760460351
Sat Dec 23 03:10:19 +0000 2023;1738396588471632039;"Kalw komentar ya gini anda secara tidak langsung merendahkan pak @prabowo  Waktu debat pertama brrti anda tdk yakin menang 1 putaran, nah debat kedua anda yakin 1 putaran Apakah berarti capres dibawah standar cawapres?";0;0;0;0;in;4741731193;1738396588471632039;husni6680;https://twitter.com/husni6680/status/1738396588471632039
Sat Dec 23 03:09:23 +0000 2023;1738396354207216021;"THISSS! Kemarin aku nonton, otak ku langsung kesini.  *Opening Imin : "harusnya saya kemarin di debat pertama".  Padahal debat pertama itu untuk CAPRES, seakan-akan dia maunya jadi capres bukan cawapres.  Udah gak bener ini.";0;0;0;3;in;1445042556333527049;1738396354207216021;aexoaeriexo;https://twitter.com/aexoaeriexo/status/1738396354207216021
Sat Dec 23 02:57:19 +0000 2023;1738393316784558501;"@usokaye @mrezaprwr @couldntsaveyouu @rzidanezw @Pratansyah tp yg terjadi apa? di debat capres pertama, banyak loh yg bilang “ytta aja si analogi anies, yg cerdas2 aja” tp ketika gibran pake akronim (bahkan sudah menjelaskan kembali kepanjangan akronim itu td biar lawan paham)";0;1;0;1;in;1709605099189026816;1738205042199707836;ainatn4w;https://twitter.com/ainatn4w/status/1738393316784558501
Sat Dec 23 02:51:16 +0000 2023;1738391794969346427;"@MamanyaLilis @kadejehkalaok_ @imanlagi ya double standard ini juga berlaku di pendukung Anies, sudah terlihat ketika debat capres pertama.";0;0;0;0;in;1231835973111054336;1738205137682973024;__conductorrr;https://twitter.com/__conductorrr/status/1738391794969346427
Sat Dec 23 02:35:17 +0000 2023;1738387773328085315;"@MinmonPS7 Kalo debat nya tanpa alat bantu seperti debat pertama Capres, bisa maksimal gitu ga ya Gibran? Dia bisa lancar menjawab pertanyaan panelis, tapi sering ga nyambung  jawab bantahan dari cawapres lain";0;0;0;0;in;1534159580514570241;1738335788482654439;nadidi29;https://twitter.com/nadidi29/status/1738387773328085315
Sat Dec 23 02:28:25 +0000 2023;1738386045367165348;"@AirinDatangLagi Padahal samsul sudah mendapat teguran dari Komisi Pemilihan Umum lantaran mengajak bersorak para pendukungnya saat menyaksikan berlangsungnya debat capres cawapres Pemilu 2024 pertama.  Sudah ditegur tp bebal.";0;0;0;0;in;52006146;1738198144549302530;sepurbanter;https://twitter.com/sepurbanter/status/1738386045367165348
Sat Dec 23 02:20:05 +0000 2023;1738383946499453257;"Pengamat Politik: Debat Cawapres Lebih Berkualitas dari Debat Capres Pertama, Gibran Mengejutkan  #Terbaru https://t.co/k219lVgUKY";0;0;1;3;in;2388795571;1738383946499453257;mojokdotco;https://twitter.com/mojokdotco/status/1738383946499453257
Sat Dec 23 02:14:53 +0000 2023;1738382639768502583;"@dr_tompi Itu lah yg pendukung Anies rasakan ketika debat capres pertama selesai digelar..";0;0;0;0;in;1437648867474821120;1738351717157368139;katasiapalo;https://twitter.com/katasiapalo/status/1738382639768502583
Sat Dec 23 02:07:24 +0000 2023;1738380755687055444;"@RNyaen22295 @DokterTifa Terutama guyonan di awal "harusnya saya yg bicara di debat pertama".......ini jokes yg sangat tidak perlu. Sama ky jokes bulan lalu "seharusnya saya yg capres"  Internal koalisi aja bisa salah tangkap, seolah ga menghargai pak anies. Dan yg lbh gawat lagi bisa digoreng lawan";0;0;0;0;in;1650694912273448961;1738337391100977498;damarandiii;https://twitter.com/damarandiii/status/1738380755687055444
Sat Dec 23 02:00:19 +0000 2023;1738378973317673184;"@fadlizon @prabowo @gibran_tweet Bahkan kalau dibandingkan debat pertama dan kedua dari 3 pasangan capres dan cawapres yg lalu gibran lebih hebat dari pak prabowo.";0;0;0;1;in;1603571038834790400;1738196769123811431;LuthfiMursal;https://twitter.com/LuthfiMursal/status/1738378973317673184
Sat Dec 23 01:53:27 +0000 2023;1738377243901284386;"Pengen baca apa kata netijen ttg debat cawapres semalem,  semalem gw gak seantusias debat capres pertama * efek blimbing sayur";0;0;0;0;in;1606967735019528193;1738377243901284386;KangKopi2023;https://twitter.com/KangKopi2023/status/1738377243901284386
Sat Dec 23 01:40:25 +0000 2023;1738373967495503917;"@Lisaamartatara6 @cakimiNOW @gibran_tweet Yg buat gue kecewa berat,dia sebutin harusnya dia yg debat pertama ( capres )...bocorr alussss";0;1;0;1;in;1076668143852896256;1738365602996342813;ronnie95889978;https://twitter.com/ronnie95889978/status/1738373967495503917
Sat Dec 23 01:14:40 +0000 2023;1738367485106360803;"bisa diambil kesimpulan setelah debat capres dan cawapres debut pertama. emang ya klo dasarnya udah benci ke salah satu calon, sebagus apapun tetep aja di hujat, gt sebaliknya. sebenernya yg bikin males liat respon pendukung fanatiknya.";0;1;0;4;in;186441404;1738367485106360803;afifahrft;https://twitter.com/afifahrft/status/1738367485106360803
Sat Dec 23 01:13:12 +0000 2023;1738367117026812412;"Setelah menyaksikan debat pertama dan debat kedua dari ke-6 org capres/cawapres, jujur hanya pak ARB yg lugas,cerdas, tegas dan tanpa beban dlm menyampaikan ide, pandangan, gagasan yang mudah dicerna dan difahami semua kalangan. Mantap pak ARB👍";0;0;0;0;in;1197549636296171520;1738367117026812412;NJunawar;https://twitter.com/NJunawar/status/1738367117026812412
